"ENT","CON","TOT_PER","TOT_HOM","P1_3_H1","P1_3_H2","P1_3_H3","P1_3_H4","P1_3_H5","P1_3_H6","P1_3_H7","P1_3_H8","P1_3_H9","P1_3_H10","P1_3_H11","TOT_MUJ","P1_3_M1","P1_3_M2","P1_3_M3","P1_3_M4","P1_3_M5","P1_3_M6","P1_3_M7","P1_3_M8","P1_3_M9","P1_3_M10","P1_3_M11","P1_3_M12","P1_3_M13","P2_1_1","P2_1_2","P2_1_3","P2_1_4","P2_1_5","P2_1_6","P2_2","P4_1_1","P4_1_2","P4_1_3","P4_1_4","P4_1_5","P4_1_6","P4_1_7","P4_1_8","P4_2_1","P4_2_2","P4_2_3","P4_2_4","P4_2_5","P4_2_6","P4_2_7","P4_2_8","P4_2_9","P4_2_10","P4_3_1","P4_3_2","P4_3_3","P4_3_4","P4_3_5","P4_3_6","P4_3_7","P4_3_8","P4_3_9","FACTOR"
"15","15E11779","06","01","25","","","","","","","","","","","05","04","45","06","25","44","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",29985
"15","15E11813","04","03","09","30","17","","","","","","","","","01","31","","","","","","","","","","","","","1","2","1","1","1","1","","1","2","1","2","2","2","2","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",18931
"15","15E11888","03","01","54","","","","","","","","","","","02","51","19","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",38115
"15","15E11890","03","02","11","45","","","","","","","","","","01","40","","","","","","","","","","","","","2","1","1","2","1","1","","1","2","2","2","2","1","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",22785
"15","15E11898","04","01","33","","","","","","","","","","","03","49","27","03","","","","","","","","","","","1","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23510
"15","15E11922","04","03","13","10","64","","","","","","","","","01","40","","","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","1","2","2","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0",28313
"15","15E11924","02","01","46","","","","","","","","","","","01","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30673
"15","15E11928","04","01","52","","","","","","","","","","","03","52","26","25","","","","","","","","","","","1","1","1","2","1","1","","1","2","2","1","2","1","1","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",11091
"15","15E11940","03","01","40","","","","","","","","","","","02","58","22","","","","","","","","","","","","2","2","1","2","1","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",25485
"15","15E11957","04","02","10","46","","","","","","","","","","02","42","17","","","","","","","","","","","","2","1","1","1","1","1","","2","2","1","2","2","1","2","2","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",18931
"15","15E11967","03","01","17","","","","","","","","","","","02","55","20","","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",17459
"15","15E11975","03","02","70","35","","","","","","","","","","01","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26924
"15","15E11984","08","01","47","","","","","","","","","","","07","05","16","49","11","19","30","21","","","","","","","1","1","1","2","1","1","","2","2","2","1","2","2","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",6167
"15","15E12019","02","01","28","","","","","","","","","","","01","53","","","","","","","","","","","","","2","1","1","2","1","2","02","","","","","","","","","","","","","","","","","","","","","","","","","","","",21013
"15","15E12033","09","05","19","15","33","59","50","","","","","","","04","65","50","12","82","","","","","","","","","","1","1","1","1","1","1","","2","1","2","2","2","1","2","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0",13965
"15","15E12034","02","01","32","","","","","","","","","","","01","28","","","","","","","","","","","","","2","1","2","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21013
"15","15E12090","04","00","","","","","","","","","","","","04","43","04","03","70","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","1","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",29043
"15","15E12091","05","04","18","38","12","15","","","","","","","","01","41","","","","","","","","","","","","","2","2","2","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",35183
"15","15E12181","02","01","29","","","","","","","","","","","01","29","","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",14395
"15","15E12217","07","03","06","11","57","","","","","","","","","04","54","04","29","09","","","","","","","","","","2","2","1","2","1","1","","1","2","2","1","1","2","2","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0",19914
"15","15E12277","06","04","05","79","58","32","","","","","","","","02","57","74","","","","","","","","","","","","2","1","1","2","1","1","","2","1","2","2","2","2","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",15409
"15","15E12309","12","07","26","24","21","07","28","25","07","","","","","05","62","22","02","28","24","","","","","","","","","2","1","1","2","1","1","","1","2","2","1","1","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0",4504
"15","15E12330","06","03","05","31","55","","","","","","","","","03","02","33","65","","","","","","","","","","","2","1","2","2","1","1","","2","1","2","2","2","2","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",15409
"15","15E12331","07","02","08","43","","","","","","","","","","05","17","14","70","21","43","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0",17157
"15","15E12351","04","01","48","","","","","","","","","","","03","20","08","45","","","","","","","","","","","1","1","1","1","1","1","","1","1","1","2","2","1","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",18931
"15","15E12378","04","01","64","","","","","","","","","","","03","55","27","20","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0",15325
"15","15E12430","07","02","04","50","","","","","","","","","","05","01","22","13","18","48","","","","","","","","","1","1","1","1","1","1","","2","1","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0",29439
"15","15E12438","09","05","40","03","70","40","21","","","","","","","04","08","33","69","27","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",9813
"15","15E12442","04","02","47","12","","","","","","","","","","02","17","45","","","","","","","","","","","","1","1","1","2","1","1","","1","1","2","1","2","1","1","2","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",18931
"15","15E12524","03","02","28","61","","","","","","","","","","01","58","","","","","","","","","","","","","1","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18445
"15","15E12533","03","01","45","","","","","","","","","","","02","65","18","","","","","","","","","","","","1","2","2","1","1","1","","1","1","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",25485
"15","15E12538","04","02","16","26","","","","","","","","","","02","08","53","","","","","","","","","","","","1","2","1","1","1","2","01","2","2","2","2","2","1","2","2","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",12969
"15","15E12539","02","01","24","","","","","","","","","","","01","40","","","","","","","","","","","","","2","2","1","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21013
"15","15E12554","04","02","48","11","","","","","","","","","","02","13","35","","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",28313
"15","15E12558","01","00","","","","","","","","","","","","01","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34944
"15","15E12562","03","01","34","","","","","","","","","","","02","32","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26924
"15","15E12569","03","01","03","","","","","","","","","","","02","30","68","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",39097
"15","15E12584","06","03","55","54","52","","","","","","","","","03","93","60","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18208
"15","15E12598","07","03","07","40","60","","","","","","","","","04","10","03","31","56","","","","","","","","","","1","2","1","2","1","1","","2","1","2","2","2","2","1","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",16622
"15","15E12637","02","01","21","","","","","","","","","","","01","49","","","","","","","","","","","","","2","1","2","2","1","1","","2","2","2","2","2","2","1","2","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",21013
"15","15E12641","04","02","37","40","","","","","","","","","","02","78","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23633
"15","15E12670","02","01","72","","","","","","","","","","","01","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30673
"15","15E12761","06","03","63","04","29","","","","","","","","","03","03","15","32","","","","","","","","","","","2","2","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0",44845
"15","15E12770","06","02","54","06","","","","","","","","","","04","54","29","28","34","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",7232
"15","15E12771","02","01","22","","","","","","","","","","","01","62","","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","1","2","2","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",21013
"15","15E12822","04","02","21","50","","","","","","","","","","02","28","52","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21175
"15","15E12843","04","03","25","26","54","","","","","","","","","01","52","","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0",15325
"15","15E12864","07","03","09","48","56","","","","","","","","","04","02","31","63","83","","","","","","","","","","2","2","1","2","1","2","02","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0",13526
"15","15E12878","03","01","24","","","","","","","","","","","02","24","02","","","","","","","","","","","","2","1","2","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17459
"15","15E12916","03","01","52","","","","","","","","","","","02","27","52","","","","","","","","","","","","2","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18445
"15","15E12942","08","05","10","11","12","39","66","","","","","","","03","08","39","61","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",7196
"15","15E12950","05","03","49","80","15","","","","","","","","","02","11","45","","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","2","1","2","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0",24852
"15","15E12956","03","02","14","49","","","","","","","","","","01","40","","","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0",38115
